Reference area,TIME_PERIOD,Metric,Value,Domain
Japan,2015,long_unemp_norm,0.866958192621274,Work & job quality
Japan,2016,long_unemp_norm,0.8617451338474926,Work & job quality
Japan,2017,long_unemp_norm,0.8869040517043859,Work & job quality
Japan,2018,long_unemp_norm,0.918364516907656,Work & job quality
Japan,2019,long_unemp_norm,0.921520488233318,Work & job quality
Japan,2020,long_unemp_norm,0.9172967044754544,Work & job quality
Japan,2021,long_unemp_norm,0.8892931996386066,Work & job quality
Japan,2022,long_unemp_norm,0.89976938471923,Work & job quality
Japan,2023,long_unemp_norm,0.9074808286645232,Work & job quality
Korea,2006,long_unemp_norm,1.0,Work & job quality
Korea,2007,long_unemp_norm,1.0,Work & job quality
Korea,2008,long_unemp_norm,1.0,Work & job quality
Korea,2009,long_unemp_norm,1.0,Work & job quality
Korea,2010,long_unemp_norm,1.0,Work & job quality
Korea,2011,long_unemp_norm,1.0,Work & job quality
Korea,2012,long_unemp_norm,1.0,Work & job quality
Korea,2013,long_unemp_norm,1.0,Work & job quality
Korea,2014,long_unemp_norm,1.0,Work & job quality
Korea,2015,long_unemp_norm,1.0,Work & job quality
Korea,2016,long_unemp_norm,1.0,Work & job quality
Korea,2017,long_unemp_norm,1.0,Work & job quality
Korea,2018,long_unemp_norm,1.0,Work & job quality
Korea,2019,long_unemp_norm,1.0,Work & job quality
Korea,2020,long_unemp_norm,1.0,Work & job quality
Korea,2021,long_unemp_norm,1.0,Work & job quality
Korea,2022,long_unemp_norm,1.0,Work & job quality
Latvia,2006,long_unemp_norm,0.7239060273142122,Work & job quality
Latvia,2007,long_unemp_norm,0.8158277257466892,Work & job quality
Latvia,2008,long_unemp_norm,0.7859770043487296,Work & job quality
Latvia,2009,long_unemp_norm,0.4617048208987057,Work & job quality
Latvia,2010,long_unemp_norm,0.0,Work & job quality
Latvia,2011,long_unemp_norm,0.0,Work & job quality
Latvia,2012,long_unemp_norm,0.0591745015982255,Work & job quality
Latvia,2013,long_unemp_norm,0.3118403595626752,Work & job quality
Latvia,2014,long_unemp_norm,0.4368285802467795,Work & job quality
Latvia,2015,long_unemp_norm,0.4683627651746898,Work & job quality
Latvia,2016,long_unemp_norm,0.5233009445485924,Work & job quality
Latvia,2017,long_unemp_norm,0.614157831375808,Work & job quality
Latvia,2018,long_unemp_norm,0.6381352854394815,Work & job quality
Latvia,2019,long_unemp_norm,0.7201826175025442,Work & job quality
Latvia,2020,long_unemp_norm,0.7416508672529492,Work & job quality
Latvia,2021,long_unemp_norm,0.7318352872168232,Work & job quality
Latvia,2022,long_unemp_norm,0.7709913651615762,Work & job quality
Latvia,2023,long_unemp_norm,0.7927435828774309,Work & job quality
Lithuania,2006,long_unemp_norm,0.7002039070273001,Work & job quality
Lithuania,2007,long_unemp_norm,0.8486884238298921,Work & job quality
Lithuania,2008,long_unemp_norm,0.8647387860912357,Work & job quality
Lithuania,2009,long_unemp_norm,0.6191041059140179,Work & job quality
Lithuania,2010,long_unemp_norm,0.1143138183996201,Work & job quality
Lithuania,2011,long_unemp_norm,0.0381854836848448,Work & job quality
Lithuania,2012,long_unemp_norm,0.2126832456498981,Work & job quality
Lithuania,2013,long_unemp_norm,0.400138687239061,Work & job quality
Lithuania,2014,long_unemp_norm,0.43232145682318,Work & job quality
Lithuania,2015,long_unemp_norm,0.5376821780977343,Work & job quality
Lithuania,2016,long_unemp_norm,0.6463921758345594,Work & job quality
Lithuania,2017,long_unemp_norm,0.6881241616039777,Work & job quality
Lithuania,2018,long_unemp_norm,0.771956902667181,Work & job quality
Lithuania,2019,long_unemp_norm,0.779028175991937,Work & job quality
Lithuania,2020,long_unemp_norm,0.710627197705604,Work & job quality
Lithuania,2021,long_unemp_norm,0.6916369210452795,Work & job quality
Lithuania,2022,long_unemp_norm,0.7276222992872945,Work & job quality
Lithuania,2023,long_unemp_norm,0.7331290697303233,Work & job quality
Luxembourg,2006,long_unemp_norm,0.8490251715843249,Work & job quality
Luxembourg,2007,long_unemp_norm,0.8769050051432504,Work & job quality
Luxembourg,2008,long_unemp_norm,0.8203803396613556,Work & job quality
Luxembourg,2009,long_unemp_norm,0.8740445218736856,Work & job quality
Luxembourg,2010,long_unemp_norm,0.8576867765090622,Work & job quality
Luxembourg,2011,long_unemp_norm,0.8463388473426792,Work & job quality
Luxembourg,2012,long_unemp_norm,0.8283099694382954,Work & job quality
Luxembourg,2013,long_unemp_norm,0.8015894480383161,Work & job quality
Luxembourg,2014,long_unemp_norm,0.8211542408997754,Work & job quality
Luxembourg,2015,long_unemp_norm,0.783777054289556,Work & job quality
Luxembourg,2016,long_unemp_norm,0.7461153169502601,Work & job quality
Luxembourg,2017,long_unemp_norm,0.7560514612743978,Work & job quality
Luxembourg,2018,long_unemp_norm,0.8482420055920855,Work & job quality
Luxembourg,2019,long_unemp_norm,0.8543734614254179,Work & job quality
Luxembourg,2020,long_unemp_norm,0.8024698015609821,Work & job quality
Luxembourg,2021,long_unemp_norm,0.8032064813812696,Work & job quality
Luxembourg,2022,long_unemp_norm,0.8589959840574213,Work & job quality
Luxembourg,2023,long_unemp_norm,0.8173562567977055,Work & job quality
Mexico,2006,long_unemp_norm,1.0,Work & job quality
Mexico,2007,long_unemp_norm,1.0,Work & job quality
Mexico,2008,long_unemp_norm,1.0,Work & job quality
Mexico,2009,long_unemp_norm,1.0,Work & job quality
Mexico,2010,long_unemp_norm,1.0,Work & job quality
Mexico,2011,long_unemp_norm,1.0,Work & job quality
Mexico,2012,long_unemp_norm,1.0,Work & job quality
Mexico,2013,long_unemp_norm,1.0,Work & job quality
Mexico,2014,long_unemp_norm,1.0,Work & job quality
Mexico,2015,long_unemp_norm,1.0,Work & job quality
Mexico,2016,long_unemp_norm,1.0,Work & job quality
Mexico,2017,long_unemp_norm,1.0,Work & job quality
Mexico,2018,long_unemp_norm,1.0,Work & job quality
Mexico,2019,long_unemp_norm,1.0,Work & job quality
Mexico,2020,long_unemp_norm,1.0,Work & job quality
Mexico,2021,long_unemp_norm,0.9938496374556552,Work & job quality
Mexico,2022,long_unemp_norm,1.0,Work & job quality
Mexico,2023,long_unemp_norm,1.0,Work & job quality
Netherlands,2006,long_unemp_norm,0.7620764986249491,Work & job quality
Netherlands,2007,long_unemp_norm,0.8231505212024111,Work & job quality
Netherlands,2008,long_unemp_norm,0.8690492795846207,Work & job quality
Netherlands,2009,long_unemp_norm,0.8848596851859108,Work & job quality
Netherlands,2010,long_unemp_norm,0.8552808070600241,Work & job quality
Netherlands,2011,long_unemp_norm,0.822504069970016,Work & job quality
Netherlands,2012,long_unemp_norm,0.7852635595596009,Work & job quality
Netherlands,2013,long_unemp_norm,0.6716273228272662,Work & job quality
Netherlands,2014,long_unemp_norm,0.6233159982805312,Work & job quality
Netherlands,2015,long_unemp_norm,0.6100395375433173,Work & job quality
Netherlands,2016,long_unemp_norm,0.6676172510733871,Work & job quality
Netherlands,2017,long_unemp_norm,0.7397017530950699,Work & job quality
Netherlands,2018,long_unemp_norm,0.8039442117918432,Work & job quality
Netherlands,2019,long_unemp_norm,0.8572244432949491,Work & job quality
Netherlands,2020,long_unemp_norm,0.8813719748716278,Work & job quality
Netherlands,2021,long_unemp_norm,0.9173003024376372,Work & job quality
Netherlands,2022,long_unemp_norm,0.9380756500115344,Work & job quality
Netherlands,2023,long_unemp_norm,0.9575889292125744,Work & job quality
Netherlands,2024,long_unemp_norm,0.9556944409310668,Work & job quality
New Zealand,2006,long_unemp_norm,0.9865847972486906,Work & job quality
New Zealand,2007,long_unemp_norm,0.994269650300639,Work & job quality
New Zealand,2008,long_unemp_norm,0.997759644023747,Work & job quality
New Zealand,2009,long_unemp_norm,0.9730207145237548,Work & job quality
New Zealand,2010,long_unemp_norm,0.9512617571074214,Work & job quality
New Zealand,2011,long_unemp_norm,0.950974502620734,Work & job quality
New Zealand,2012,long_unemp_norm,0.9139781585431814,Work & job quality
New Zealand,2013,long_unemp_norm,0.93960075100495,Work & job quality
New Zealand,2014,long_unemp_norm,0.9351008010792832,Work & job quality
New Zealand,2015,long_unemp_norm,0.935389676561972,Work & job quality
New Zealand,2016,long_unemp_norm,0.9312906710320642,Work & job quality
New Zealand,2017,long_unemp_norm,0.9272483380092892,Work & job quality
New Zealand,2018,long_unemp_norm,0.9466553842280704,Work & job quality
New Zealand,2019,long_unemp_norm,0.9535113749913388,Work & job quality
New Zealand,2020,long_unemp_norm,0.9679129749659616,Work & job quality
New Zealand,2021,long_unemp_norm,0.9653859765067132,Work & job quality
New Zealand,2022,long_unemp_norm,0.970471426263748,Work & job quality
Norway,2006,long_unemp_norm,0.9237597180160756,Work & job quality
Norway,2007,long_unemp_norm,0.9631055540292334,Work & job quality
Norway,2008,long_unemp_norm,0.977230816575297,Work & job quality
Norway,2009,long_unemp_norm,0.9569402870699026,Work & job quality
Norway,2010,long_unemp_norm,0.930584240885969,Work & job quality
Norway,2011,long_unemp_norm,0.9258506377580612,Work & job quality
Norway,2012,long_unemp_norm,0.9444095925980746,Work & job quality
Norway,2013,long_unemp_norm,0.9333921517661072,Work & job quality
Norway,2014,long_unemp_norm,0.9225381115910212,Work & job quality
Norway,2015,long_unemp_norm,0.8986423167606383,Work & job quality
Norway,2016,long_unemp_norm,0.8687031914545802,Work & job quality
Norway,2017,long_unemp_norm,0.8761982041639195,Work & job quality
Norway,2018,long_unemp_norm,0.8987517969969012,Work & job quality
Norway,2019,long_unemp_norm,0.9135645657111326,Work & job quality
Norway,2020,long_unemp_norm,0.9124721653980736,Work & job quality
Norway,2021,long_unemp_norm,0.8897241654288058,Work & job quality
Norway,2022,long_unemp_norm,0.9405558903169008,Work & job quality
Norway,2023,long_unemp_norm,0.9578150992259428,Work & job quality
Poland,2006,long_unemp_norm,0.1683073884449804,Work & job quality
Poland,2007,long_unemp_norm,0.4825787814060144,Work & job quality
Poland,2008,long_unemp_norm,0.7662903172075011,Work & job quality
Poland,2009,long_unemp_norm,0.7667964275619676,Work & job quality
Poland,2010,long_unemp_norm,0.7186132484444478,Work & job quality
Poland,2011,long_unemp_norm,0.6471716740562002,Work & job quality
Poland,2012,long_unemp_norm,0.5910498104804303,Work & job quality
Poland,2013,long_unemp_norm,0.5592596338850002,Work & job quality
Poland,2014,long_unemp_norm,0.6214452435778184,Work & job quality
Poland,2015,long_unemp_norm,0.6591560658343951,Work & job quality
Poland,2016,long_unemp_norm,0.7549865446328821,Work & job quality
Poland,2017,long_unemp_norm,0.8320377214916387,Work & job quality
Poland,2018,long_unemp_norm,0.8909139786034052,Work & job quality
Poland,2019,long_unemp_norm,0.9325357439084496,Work & job quality
Poland,2020,long_unemp_norm,0.9408672630838086,Work & job quality
Poland,2021,long_unemp_norm,0.9078811432263176,Work & job quality
Poland,2022,long_unemp_norm,0.9120740874983974,Work & job quality
Poland,2023,long_unemp_norm,0.9246775596288576,Work & job quality
Portugal,2006,long_unemp_norm,0.5259991050804059,Work & job quality
Portugal,2007,long_unemp_norm,0.5391088816240982,Work & job quality
Portugal,2008,long_unemp_norm,0.562686871077,Work & job quality
Portugal,2009,long_unemp_norm,0.4521726830114808,Work & job quality
Portugal,2010,long_unemp_norm,0.2516530004622852,Work & job quality
Portugal,2011,long_unemp_norm,0.1805091828676857,Work & job quality
Portugal,2012,long_unemp_norm,0.0,Work & job quality
Portugal,2013,long_unemp_norm,0.0,Work & job quality
Portugal,2014,long_unemp_norm,0.0,Work & job quality
Portugal,2015,long_unemp_norm,0.0535980944197896,Work & job quality
Portugal,2016,long_unemp_norm,0.1694454279036341,Work & job quality
Portugal,2017,long_unemp_norm,0.4019920038858373,Work & job quality
Portugal,2018,long_unemp_norm,0.5886652701413715,Work & job quality
Portugal,2019,long_unemp_norm,0.6236482709966821,Work & job quality
Portugal,2020,long_unemp_norm,0.7059837239786655,Work & job quality
Portugal,2021,long_unemp_norm,0.6459043474699118,Work & job quality
Portugal,2022,long_unemp_norm,0.6530767835451886,Work & job quality
Portugal,2023,long_unemp_norm,0.6979935382658531,Work & job quality
Portugal,2024,long_unemp_norm,0.7078022952365397,Work & job quality
Romania,2007,long_unemp_norm,0.6118915108095997,Work & job quality
Romania,2008,long_unemp_norm,0.7156936245375152,Work & job quality
Romania,2009,long_unemp_norm,0.713422968106362,Work & job quality
Romania,2010,long_unemp_norm,0.7156890166546812,Work & job quality
Romania,2011,long_unemp_norm,0.6483033455945315,Work & job quality
Romania,2012,long_unemp_norm,0.6413430732483328,Work & job quality
Romania,2013,long_unemp_norm,0.6166005276748056,Work & job quality
Romania,2014,long_unemp_norm,0.668191934136293,Work & job quality
Romania,2015,long_unemp_norm,0.6463655613880659,Work & job quality
Romania,2016,long_unemp_norm,0.6515978170686253,Work & job quality
Romania,2017,long_unemp_norm,0.7638606342687655,Work & job quality
Romania,2018,long_unemp_norm,0.7872073475774874,Work & job quality
Romania,2019,long_unemp_norm,0.8116590903375582,Work & job quality
Romania,2020,long_unemp_norm,0.8314993428562701,Work & job quality
Romania,2021,long_unemp_norm,0.7701556059117007,Work & job quality
Romania,2022,long_unemp_norm,0.756288108423423,Work & job quality
Romania,2023,long_unemp_norm,0.757336812204232,Work & job quality
Slovak Republic,2006,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2007,long_unemp_norm,0.079622117503001,Work & job quality
Slovak Republic,2008,long_unemp_norm,0.2574510519375826,Work & job quality
Slovak Republic,2009,long_unemp_norm,0.2788091942187947,Work & job quality
Slovak Republic,2010,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2011,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2012,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2013,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2014,long_unemp_norm,0.0,Work & job quality
Slovak Republic,2015,long_unemp_norm,0.1554612068847314,Work & job quality
Slovak Republic,2016,long_unemp_norm,0.3583263036303137,Work & job quality
Slovak Republic,2017,long_unemp_norm,0.4390105734095151,Work & job quality
Slovak Republic,2018,long_unemp_norm,0.5569205441464848,Work & job quality
Slovak Republic,2019,long_unemp_norm,0.632246323209988,Work & job quality
Slovak Republic,2020,long_unemp_norm,0.6514730352447687,Work & job quality
Slovak Republic,2021,long_unemp_norm,0.5476361688762184,Work & job quality
Slovak Republic,2022,long_unemp_norm,0.5210212118607256,Work & job quality
Slovak Republic,2023,long_unemp_norm,0.5528362726032581,Work & job quality
Slovak Republic,2024,long_unemp_norm,0.5936014711238276,Work & job quality
Slovenia,2006,long_unemp_norm,0.6568502413402046,Work & job quality
Slovenia,2007,long_unemp_norm,0.7452152309473907,Work & job quality
Slovenia,2008,long_unemp_norm,0.7911443375074947,Work & job quality
Slovenia,2009,long_unemp_norm,0.8002587917343745,Work & job quality
Slovenia,2010,long_unemp_norm,0.6319894555451391,Work & job quality
Slovenia,2011,long_unemp_norm,0.5747682995375942,Work & job quality
Slovenia,2012,long_unemp_norm,0.5004270956360257,Work & job quality
Slovenia,2013,long_unemp_norm,0.3885097871704593,Work & job quality
Slovenia,2014,long_unemp_norm,0.3699100037925705,Work & job quality
Slovenia,2015,long_unemp_norm,0.4458576078753116,Work & job quality
Slovenia,2016,long_unemp_norm,0.4993457565767063,Work & job quality
Slovenia,2017,long_unemp_norm,0.6375696783216445,Work & job quality
Slovenia,2018,long_unemp_norm,0.7491107394438492,Work & job quality
Slovenia,2019,long_unemp_norm,0.7849284013610125,Work & job quality
Slovenia,2020,long_unemp_norm,0.782612092395528,Work & job quality
Slovenia,2021,long_unemp_norm,0.7924475727565078,Work & job quality
Slovenia,2022,long_unemp_norm,0.8294773694847347,Work & job quality
Slovenia,2023,long_unemp_norm,0.8537315539369776,Work & job quality
Spain,2006,long_unemp_norm,0.7962806537347706,Work & job quality
Spain,2007,long_unemp_norm,0.8144590729402417,Work & job quality
Spain,2008,long_unemp_norm,0.7727310312743916,Work & job quality
Spain,2009,long_unemp_norm,0.504259273515856,Work & job quality
Spain,2010,long_unemp_norm,0.1400875778571206,Work & job quality
Spain,2011,long_unemp_norm,0.0,Work & job quality
Spain,2012,long_unemp_norm,0.0,Work & job quality
Spain,2013,long_unemp_norm,0.0,Work & job quality
Spain,2014,long_unemp_norm,0.0,Work & job quality
Spain,2015,long_unemp_norm,0.0,Work & job quality
Spain,2016,long_unemp_norm,0.0,Work & job quality
Spain,2017,long_unemp_norm,0.0928085651066961,Work & job quality
Spain,2018,long_unemp_norm,0.2493287524915762,Work & job quality
Spain,2019,long_unemp_norm,0.3732229187723489,Work & job quality
Spain,2020,long_unemp_norm,0.4150106869796135,Work & job quality
Spain,2021,long_unemp_norm,0.2646839154072743,Work & job quality
Spain,2022,long_unemp_norm,0.401688461563917,Work & job quality
Spain,2023,long_unemp_norm,0.5021553790335802,Work & job quality
Sweden,2006,long_unemp_norm,0.9073228650172388,Work & job quality
Sweden,2007,long_unemp_norm,0.92645792972954,Work & job quality
Sweden,2008,long_unemp_norm,0.9305593165726578,Work & job quality
Sweden,2009,long_unemp_norm,0.8932388543943748,Work & job quality
Sweden,2010,long_unemp_norm,0.8478065792550835,Work & job quality
Sweden,2011,long_unemp_norm,0.8570030805451131,Work & job quality
Sweden,2012,long_unemp_norm,0.8617527841858088,Work & job quality
Sweden,2013,long_unemp_norm,0.8668476110325959,Work & job quality
Sweden,2014,long_unemp_norm,0.8711880651856609,Work & job quality
Sweden,2015,long_unemp_norm,0.8771996759830062,Work & job quality
Sweden,2016,long_unemp_norm,0.8892144502200137,Work & job quality
Sweden,2017,long_unemp_norm,0.8973590908162379,Work & job quality
Sweden,2018,long_unemp_norm,0.9198445993479772,Work & job quality
Sweden,2019,long_unemp_norm,0.926842681497526,Work & job quality
Sweden,2020,long_unemp_norm,0.9088234015910506,Work & job quality
Sweden,2021,long_unemp_norm,0.8433218591907812,Work & job quality
Sweden,2022,long_unemp_norm,0.8332999465019226,Work & job quality
Sweden,2023,long_unemp_norm,0.8588848235407436,Work & job quality
Sweden,2024,long_unemp_norm,0.8518526488859797,Work & job quality
Switzerland,2006,long_unemp_norm,0.8292137483351217,Work & job quality
Switzerland,2007,long_unemp_norm,0.8380603637806533,Work & job quality
Switzerland,2008,long_unemp_norm,0.8789499459869723,Work & job quality
Switzerland,2009,long_unemp_norm,0.8667424418255916,Work & job quality
Switzerland,2010,long_unemp_norm,0.8097662066907043,Work & job quality
Switzerland,2011,long_unemp_norm,0.8039564987202659,Work & job quality
Switzerland,2012,long_unemp_norm,0.8177708047249086,Work & job quality
Switzerland,2013,long_unemp_norm,0.8234420409545296,Work & job quality
Switzerland,2014,long_unemp_norm,0.7906479048241057,Work & job quality
Switzerland,2015,long_unemp_norm,0.7877795098661742,Work & job quality
Switzerland,2016,long_unemp_norm,0.7812162314234499,Work & job quality
Switzerland,2017,long_unemp_norm,0.7965291991672887,Work & job quality
Switzerland,2018,long_unemp_norm,0.7899416930210909,Work & job quality
Switzerland,2019,long_unemp_norm,0.8152679849929684,Work & job quality
Switzerland,2020,long_unemp_norm,0.8152226955247277,Work & job quality
Switzerland,2021,long_unemp_norm,0.7600193677623239,Work & job quality
Switzerland,2022,long_unemp_norm,0.8136145845099721,Work & job quality
Switzerland,2023,long_unemp_norm,0.8644371982970775,Work & job quality
Türkiye,2006,long_unemp_norm,0.5691471485208781,Work & job quality
Türkiye,2007,long_unemp_norm,0.6347854523318082,Work & job quality
Türkiye,2008,long_unemp_norm,0.6555584802262302,Work & job quality
Türkiye,2009,long_unemp_norm,0.5825179417993178,Work & job quality
Türkiye,2010,long_unemp_norm,0.6011736484664767,Work & job quality
Türkiye,2011,long_unemp_norm,0.6991907308396499,Work & job quality
Türkiye,2012,long_unemp_norm,0.7357857484330391,Work & job quality
Türkiye,2013,long_unemp_norm,0.7266282357904317,Work & job quality
Türkiye,2014,long_unemp_norm,0.7669728074420287,Work & job quality
Türkiye,2015,long_unemp_norm,0.7502707019813387,Work & job quality
Türkiye,2016,long_unemp_norm,0.7425334835199984,Work & job quality
Türkiye,2017,long_unemp_norm,0.7245086501287121,Work & job quality
Türkiye,2018,long_unemp_norm,0.7164572829131979,Work & job quality
Türkiye,2019,long_unemp_norm,0.6220701177409136,Work & job quality
Türkiye,2020,long_unemp_norm,0.6137537161029725,Work & job quality
Türkiye,2021,long_unemp_norm,0.5600326050077881,Work & job quality
Türkiye,2022,long_unemp_norm,0.7107984573349505,Work & job quality
United Kingdom,2006,long_unemp_norm,0.8720516842023162,Work & job quality
United Kingdom,2007,long_unemp_norm,0.8680598642806369,Work & job quality
United Kingdom,2008,long_unemp_norm,0.8502338221475669,Work & job quality
United Kingdom,2009,long_unemp_norm,0.7862862193955225,Work & job quality
United Kingdom,2010,long_unemp_norm,0.7112983281067845,Work & job quality
United Kingdom,2011,long_unemp_norm,0.6870848810483245,Work & job quality
United Kingdom,2012,long_unemp_norm,0.6808375613922668,Work & job quality
United Kingdom,2013,long_unemp_norm,0.6823308542721718,Work & job quality
United Kingdom,2014,long_unemp_norm,0.7405844779463289,Work & job quality
United Kingdom,2015,long_unemp_norm,0.8163385340852708,Work & job quality
United Kingdom,2016,long_unemp_norm,0.8595600619226659,Work & job quality
United Kingdom,2017,long_unemp_norm,0.8809179793881766,Work & job quality
United Kingdom,2018,long_unemp_norm,0.8893044360366749,Work & job quality
United Kingdom,2019,long_unemp_norm,0.9027844201772752,Work & job quality
United Kingdom,2020,long_unemp_norm,0.9030121467720796,Work & job quality
United Kingdom,2021,long_unemp_norm,0.8622235968450239,Work & job quality
United Kingdom,2022,long_unemp_norm,0.9113963114774823,Work & job quality
United Kingdom,2023,long_unemp_norm,0.9206050280296368,Work & job quality
United States,2006,long_unemp_norm,0.9604959102209044,Work & job quality
United States,2007,long_unemp_norm,0.9609971092225048,Work & job quality
United States,2008,long_unemp_norm,0.9421351378651334,Work & job quality
United States,2009,long_unemp_norm,0.8340336102246788,Work & job quality
United States,2010,long_unemp_norm,0.6773959563601647,Work & job quality
United States,2011,long_unemp_norm,0.6763551771770053,Work & job quality
United States,2012,long_unemp_norm,0.7300675651928403,Work & job quality
United States,2013,long_unemp_norm,0.7842142493661259,Work & job quality
United States,2014,long_unemp_norm,0.8441516680763038,Work & job quality
United States,2015,long_unemp_norm,0.8967662253699579,Work & job quality
United States,2016,long_unemp_norm,0.9159386802999532,Work & job quality
United States,2017,long_unemp_norm,0.9369787515265666,Work & job quality
United States,2018,long_unemp_norm,0.9537450190360198,Work & job quality
United States,2019,long_unemp_norm,0.9601828705982772,Work & job quality
United States,2020,long_unemp_norm,0.9621996546897944,Work & job quality
United States,2021,long_unemp_norm,0.8666161602834723,Work & job quality
United States,2022,long_unemp_norm,0.9500199588977885,Work & job quality
United States,2023,long_unemp_norm,0.9652219410295516,Work & job quality
Australia,2006,safe_norm,0.63,Safety
Australia,2007,safe_norm,0.63,Safety
Australia,2008,safe_norm,0.635,Safety
Australia,2009,safe_norm,0.635,Safety
Australia,2010,safe_norm,0.635,Safety
Australia,2011,safe_norm,0.653333333333,Safety
Australia,2012,safe_norm,0.653333333333,Safety
Australia,2013,safe_norm,0.653333333333,Safety
Australia,2014,safe_norm,0.636666666667,Safety
Australia,2015,safe_norm,0.636666666667,Safety
Australia,2016,safe_norm,0.636666666667,Safety
Australia,2017,safe_norm,0.636666666667,Safety
Australia,2018,safe_norm,0.636666666667,Safety
Australia,2019,safe_norm,0.636666666667,Safety
Australia,2020,safe_norm,0.6766666666669999,Safety
Australia,2021,safe_norm,0.6766666666669999,Safety
Australia,2022,safe_norm,0.6766666666669999,Safety
Australia,2023,safe_norm,0.67,Safety
Austria,2006,safe_norm,0.75,Safety
Austria,2007,safe_norm,0.7616666666665001,Safety
Austria,2008,safe_norm,0.773333333333,Safety
Austria,2009,safe_norm,0.773333333333,Safety
Austria,2010,safe_norm,0.773333333333,Safety
Austria,2011,safe_norm,0.83,Safety
Austria,2012,safe_norm,0.83,Safety
Austria,2013,safe_norm,0.83,Safety
Austria,2014,safe_norm,0.8066666666669999,Safety
Austria,2015,safe_norm,0.8066666666669999,Safety
Austria,2016,safe_norm,0.8066666666669999,Safety
Austria,2017,safe_norm,0.84,Safety
Austria,2018,safe_norm,0.84,Safety
Austria,2019,safe_norm,0.84,Safety
Austria,2020,safe_norm,0.8233333333330001,Safety
Austria,2021,safe_norm,0.8233333333330001,Safety
Austria,2022,safe_norm,0.8233333333330001,Safety
Austria,2023,safe_norm,0.83,Safety
Belgium,2006,safe_norm,0.685,Safety
Belgium,2007,safe_norm,0.685,Safety
Belgium,2008,safe_norm,0.655,Safety
Belgium,2009,safe_norm,0.655,Safety
Belgium,2010,safe_norm,0.655,Safety
Belgium,2011,safe_norm,0.643333333333,Safety
Belgium,2012,safe_norm,0.643333333333,Safety
Belgium,2013,safe_norm,0.643333333333,Safety
Belgium,2014,safe_norm,0.706666666667,Safety
Belgium,2015,safe_norm,0.706666666667,Safety
Belgium,2016,safe_norm,0.706666666667,Safety
Belgium,2017,safe_norm,0.6566666666669999,Safety
Belgium,2018,safe_norm,0.6566666666669999,Safety
Belgium,2019,safe_norm,0.6566666666669999,Safety
Belgium,2020,safe_norm,0.6566666666669999,Safety
Belgium,2021,safe_norm,0.6566666666669999,Safety
Belgium,2022,safe_norm,0.6566666666669999,Safety
Belgium,2023,safe_norm,0.71,Safety
Bulgaria,2006,safe_norm,0.47,Safety
Bulgaria,2007,safe_norm,0.4966666666666666,Safety
Bulgaria,2008,safe_norm,0.5233333333333333,Safety
Bulgaria,2009,safe_norm,0.55,Safety
Bulgaria,2010,safe_norm,0.55,Safety
Bulgaria,2011,safe_norm,0.56,Safety
Bulgaria,2012,safe_norm,0.56,Safety
Bulgaria,2013,safe_norm,0.56,Safety
Bulgaria,2014,safe_norm,0.56,Safety
Bulgaria,2015,safe_norm,0.56,Safety
Bulgaria,2016,safe_norm,0.56,Safety
Bulgaria,2017,safe_norm,0.5766666666670001,Safety
Bulgaria,2018,safe_norm,0.5766666666670001,Safety
Bulgaria,2019,safe_norm,0.5766666666670001,Safety
Bulgaria,2020,safe_norm,0.6566666666669999,Safety
Bulgaria,2021,safe_norm,0.6566666666669999,Safety
Bulgaria,2022,safe_norm,0.6566666666669999,Safety
Canada,2006,safe_norm,0.775,Safety
Canada,2007,safe_norm,0.775,Safety
Canada,2008,safe_norm,0.773333333333,Safety
Canada,2009,safe_norm,0.773333333333,Safety
Canada,2010,safe_norm,0.773333333333,Safety
Canada,2011,safe_norm,0.7966666666669999,Safety
Canada,2012,safe_norm,0.7966666666669999,Safety
Canada,2013,safe_norm,0.7966666666669999,Safety
Canada,2014,safe_norm,0.81,Safety
Canada,2015,safe_norm,0.81,Safety
Canada,2016,safe_norm,0.81,Safety
Canada,2017,safe_norm,0.8233333333330001,Safety
Canada,2018,safe_norm,0.8233333333330001,Safety
Canada,2019,safe_norm,0.8233333333330001,Safety
Canada,2020,safe_norm,0.773333333333,Safety
Canada,2021,safe_norm,0.773333333333,Safety
Canada,2022,safe_norm,0.773333333333,Safety
Canada,2023,safe_norm,0.74,Safety
Colombia,2006,safe_norm,0.54,Safety
Colombia,2007,safe_norm,0.54,Safety
Colombia,2008,safe_norm,0.456666666667,Safety
Colombia,2009,safe_norm,0.456666666667,Safety
Colombia,2010,safe_norm,0.456666666667,Safety
Colombia,2011,safe_norm,0.46,Safety
Colombia,2012,safe_norm,0.46,Safety
Colombia,2013,safe_norm,0.46,Safety
Colombia,2014,safe_norm,0.4533333333329999,Safety
Colombia,2015,safe_norm,0.4533333333329999,Safety
Colombia,2016,safe_norm,0.4533333333329999,Safety
Colombia,2017,safe_norm,0.46,Safety
Colombia,2018,safe_norm,0.46,Safety
Colombia,2019,safe_norm,0.46,Safety
Colombia,2020,safe_norm,0.456666666667,Safety
Colombia,2021,safe_norm,0.456666666667,Safety
Colombia,2022,safe_norm,0.456666666667,Safety
